date	hour	precip	drivers_onduty	drivers_occupied	t_onduty	t_occupied	n_pass	n_trip	n_mile	earnings
2013-12-07	1	12	10218	10218	7669.30055556	5152.09972222	45875	25526	82557.948688	354872.37244
2013-12-07	2	1	9230	9228	6449.09888889	4027.45583333	37054	20920	67084.5436441	285397.290465
2013-12-07	3	1	7731	7729	4930.02444444	2982.48944444	27220	15336	52300.2673889	215946.636546
2013-12-07	4	NA	5819	5816	3048.92916667	1966.98333333	16888	9598	38348.696554	152005.34769
2013-12-07	5	NA	3444	3442	1396.76388889	951.864722222	7661	4584	22767.4266116	84513.6743774
2013-12-07	6	NA	3482	3482	1344.22972222	917.109166667	7997	5073	21983.3205695	81546.2952293
2013-12-07	7	NA	4892	4891	2233.99444444	1394.96694444	13912	8588	30400.1763151	117135.867378
2013-12-07	8	NA	6387	6386	3439.81472222	2024.47027778	21387	12954	37522.1928125	154370.627552
2013-12-07	9	NA	7697	7696	4954.25416667	2893.24805556	31227	18387	46082.4885679	200785.392643
2013-12-07	10	NA	8975	8974	6306.43305556	3835.715	39337	22786	56014.8036931	253139.353322
2013-12-07	11	NA	9661	9661	7503.42388889	4895.48305556	45886	26202	63451.2244854	302032.344976
2013-12-07	12	NA	9910	9910	7927.28222222	5555.56166667	49190	28133	65891.0681567	326613.838044
2013-12-07	13	NA	10252	10252	8230.88472222	6176.98305556	50436	28534	69023.1441817	349006.566088
2013-12-07	14	NA	10424	10423	8131.92777778	6009.55583333	48502	27214	70688.3152858	346170.828703
2013-12-07	15	NA	10319	10319	7941.13222222	6170.70166667	48355	26982	72397.780925	352617.766151
2013-12-07	16	NA	9952	9949	6173.37666667	5166.62305556	37028	20719	59141.8341251	289290.233457
2013-12-07	17	NA	9750	9749	6487.41916667	5594.41805556	41939	23235	60674.9144591	302653.705997
2013-12-07	18	NA	10723	10723	8769.63027778	7331.25527778	52283	28974	72587.8787521	378392.369228
2013-12-07	19	NA	11118	11118	9540.34666667	8048.55611111	53795	29787	74691.2591151	403683.927904
2013-12-07	20	NA	11462	11462	9514.06611111	7545.49	54749	30173	77639.4403958	411590.425771
2013-12-07	21	NA	11365	11364	9320.04583333	7034.01416667	56937	30890	78936.2377127	405155.661314
2013-12-07	22	NA	11375	11375	9478.70333333	7247.20388889	60323	32532	84761.7637553	423849.02366
2013-12-07	23	NA	11271	11271	9591.97111111	7582.90277778	61278	33137	90162.8431365	443567.365374
2013-12-08	0	NA	11104	11103	9416.08916667	7329.58944444	60219	32516	95579.434544	446694.835184
2013-12-08	1	NA	10745	10745	8756.50166667	6305.92888889	54682	29836	92327.6263866	412394.23089
2013-12-08	2	NA	9861	9860	7078.935	4761.9675	43066	23232	75833.815232	326906.016038
2013-12-08	3	NA	8792	8791	6204.59694444	3905.39083333	36876	20498	68135.9832086	284362.02227
2013-12-08	4	NA	7026	7025	3985.225	2594.3	22518	12462	49505.5890907	198798.27142
2013-12-08	5	NA	3900	3898	1618.72555556	1075.91972222	9220	5388	25317.2379324	95663.6288838
2013-12-08	6	NA	3390	3390	1400.11222222	948.97	7818	4906	24987.1953973	90872.5250674
2013-12-08	7	NA	4006	4006	1620.23	1052.99555556	9945	6196	27096.1225938	100059.73372
2013-12-08	8	NA	5232	5231	2552.755	1493.29	16765	9899	32938.029091	129496.891113
2013-12-08	9	NA	6699	6698	3923.47972222	2241.65222222	26431	15353	43353.6806514	179290.233442
2013-12-08	10	NA	8130	8130	5690.78277778	3427.77638889	38281	21964	57631.6185885	249708.764648
2013-12-08	11	NA	9031	9030	7052.28611111	4734.90444444	46677	26379	67821.0564758	311566.764289
2013-12-08	12	NA	9642	9642	7418.26833333	5324.32361111	48734	27617	73680.524559	341686.926207
2013-12-08	13	NA	9906	9905	7603.40444444	5571.46888889	48133	27290	73960.0601103	347055.703188
2013-12-08	14	NA	10151	10151	7860.1975	5978.12888889	46170	26147	79439.801788	367878.410851
2013-12-08	15	NA	9876	9876	6809.78666667	5196.31138889	39179	21998	70415.1030514	317511.893248
2013-12-08	16	NA	9513	9512	6225.59555556	5152.75138889	35065	20154	68640.1015515	305034.632991
2013-12-08	17	1	9217	9216	6595.30194444	5476.28777778	38436	21624	66856.8103992	305736.320069
2013-12-08	18	3	9694	9694	7412.88027778	5752.3825	42305	24099	71315.5096481	329607.517423
2013-12-08	19	1	9643	9642	7048.44527778	4884.95583333	40477	23055	68443.1826933	303466.971961
2013-12-08	20	NA	9180	9180	6039.92388889	3840.27472222	36109	20603	61970.9728685	270684.631922
2013-12-08	21	0	8573	8573	5651.04777778	3610.765	34570	19768	61812.6089468	263338.22637
2013-12-08	22	NA	8014	8014	5168.90972222	3293.9125	30512	17691	60957.1395844	250272.103975
2013-12-08	23	0	7129	7129	4535.54	2872.20916667	25442	14802	56128.7182235	223554.958382
2013-12-09	0	3	5770	5769	2984.15972222	1887.66805556	15633	9202	40071.6783513	152906.664524
2013-12-09	1	3	3831	3831	1764.35305556	1118.41027778	9369	5657	23181.3340384	90022.0420802
2013-12-09	2	3	2511	2511	1121.55666667	721.933888889	5791	3584	15155.018717	58172.3774501
2013-12-09	3	2	1874	1874	775.657222222	501.070555556	4256	2596	11013.8781181	41948.3978413
2013-12-09	4	2	1988	1987	821.404444444	564.1725	4629	2814	13834.228921	51481.1946285
2013-12-09	5	2	3111	3111	1349.73	928.739166667	7776	5070	23319.7808637	87704.4234781
2013-12-09	6	6	5475	5474	2960.30611111	1997.91	19051	12520	37817.8093966	152886.407497
2013-12-09	7	3	7914	7914	5573.53166667	4013.44138889	34162	21549	55842.3415807	247653.101482
2013-12-09	8	7	9383	9382	7595.73055556	5913.44388889	40088	24840	65070.4787756	316893.797254
2013-12-09	9	2	10003	10003	8191.63666667	6091.87888889	38082	23715	64679.6163456	325325.690482
2013-12-09	10	NA	10126	10126	7665.72027778	5447.73777778	35463	21744	59087.2813437	296940.99699
2013-12-09	11	NA	9941	9939	7164.37888889	5052.19666667	34109	20785	55081.6539862	277355.147769
2013-12-09	12	NA	9916	9915	7202.59361111	5148.24638889	35567	21438	56485.7218906	285718.459842
2013-12-09	13	NA	9964	9964	6960.37944444	4880.74805556	34486	20742	57173.5500762	279344.153888
2013-12-09	14	NA	10142	10142	7535.58222222	5446.94166667	36820	22272	66949.4696767	316276.627455
2013-12-09	15	NA	9970	9970	7240.71305556	5380.48388889	37242	22116	67529.9893745	317521.275492
2013-12-09	16	NA	9400	9400	5652.56694444	4389.90833333	31166	18285	56850.5660941	276760.746995
2013-12-09	17	NA	9915	9915	6851.15333333	5247.82805556	39474	23451	63059.3305976	322383.663564
2013-12-09	18	NA	10964	10964	8895.12944444	6624.56611111	49704	29326	75644.589805	398674.375387
2013-12-09	19	NA	11122	11121	8824.18027778	6027.95694444	50048	29663	78696.2899117	395263.092531
2013-12-09	20	NA	10730	10730	8045.3075	5229.00555556	47695	28266	80355.3517204	364768.677867
2013-12-09	21	NA	10384	10384	7629.09444444	4979.835	46328	27305	83606.0787612	362043.067436
2013-12-09	22	NA	10148	10148	7304.52138889	4721.50333333	42943	25154	82539.7028723	349140.46257
2013-12-09	23	NA	9353	9352	5849.68333333	3633.63833333	31427	18639	66937.6852233	275832.053325
2013-12-10	0	NA	7229	7229	3738.38444444	2302.335	19869	11775	45172.9473689	180580.715613
2013-12-10	1	NA	4789	4789	2264.72777778	1407.04388889	12675	7577	28572.2418567	113762.422266
2013-12-10	2	NA	2986	2985	1287.455	796.794166667	7494	4416	16003.581897	64011.6853012
2013-12-10	3	NA	2022	2022	752.98	481.496666667	4553	2738	9897.50677712	39369.9174134
2013-12-10	4	NA	2044	2042	751.85	510.266111111	4600	2804	12128.2618791	45726.9534292
2013-12-10	5	NA	2873	2871	1048.17916667	699.353055556	6596	4325	17919.5253	68136.5364251
2013-12-10	6	NA	5587	5587	2781.25861111	1724.29611111	18467	11951	33287.4838673	135796.51009
2013-12-10	7	NA	8663	8663	6150.50694444	4172.72138889	36977	23094	54405.3142661	251501.468784
2013-12-10	8	4	9960	9960	8325.36416667	6442.09555556	42177	25806	59342.3331432	320854.287807
2013-12-10	9	7	10297	10297	8548.55527778	6347.85194444	38608	23871	54740.5606609	311715.208268
2013-12-10	10	7	10454	10454	7852.15361111	5560.41861111	35072	21511	50664.4265981	282277.191113
2013-12-10	11	4	10178	10178	7069.35694444	4880.76027778	33541	20331	48211.5021537	260262.806253
2013-12-10	12	0	10159	10158	7311.54416667	5125.70805556	35165	21381	51982.5264314	279092.587933
2013-12-10	13	1	10117	10115	7117.63277778	4902.60138889	34710	20854	53848.0934362	276350.94907
2013-12-10	14	0	10119	10119	7410.1175	5201.06777778	36817	22314	58000.8028612	293149.360109
2013-12-10	15	0	9891	9889	7072.92833333	5130.99416667	36416	21630	61461.7586473	298424.881006
2013-12-10	16	NA	9373	9373	5440.79527778	4249.17611111	31124	18383	55011.0825462	271846.521048
2013-12-10	17	NA	9676	9675	6506.78583333	5105.30777778	40125	23879	60781.5829552	317635.438948
2013-12-10	18	NA	10705	10705	8666.63055556	6621.48027778	51734	30633	75721.0492675	406892.525704
2013-12-10	19	NA	11141	11141	9067.98361111	6433.18277778	53896	32054	82451.4595459	421566.897058
2013-12-10	20	NA	11003	11003	8599.65472222	5775.45777778	51489	30649	83141.0486315	387443.056481
2013-12-10	21	NA	10807	10807	8416.45138889	5833.10083333	53001	31108	91978.9122582	406730.00563
2013-12-10	22	NA	10709	10708	8366.80916667	5701.19944444	50779	29609	95192.2826735	411034.533947
2013-12-10	23	NA	10252	10249	7280.32916667	4702.47111111	42189	24489	82767.7664523	348202.511315
2013-12-11	0	NA	8726	8726	5031.015	3100.90388889	26973	15865	57873.5590903	236758.96429
2013-12-11	1	NA	5895	5893	2795.33833333	1727.71611111	15449	9216	33442.3100312	136261.528903
2013-12-11	2	NA	3692	3690	1636.76472222	1011.15194444	9163	5606	19674.9440602	79527.0469903
2013-12-11	3	NA	2472	2472	993.501666667	621.765833333	6008	3493	12499.9042469	49826.2960054
2013-12-11	4	NA	2233	2232	887.168333333	588.593333333	5138	3141	13703.8489323	52099.3611415
2013-12-11	5	NA	2943	2943	1091.52138889	725.313333333	7042	4472	18714.428006	71365.4921592
2013-12-11	6	NA	5604	5604	2832.02805556	1771	19181	12416	34244.3318995	139934.380695
2013-12-11	7	NA	8861	8861	6243.01111111	4254.48333333	38384	24349	60496.3274436	271157.590542
2013-12-11	8	NA	10287	10287	8557.66638889	6360.48361111	45422	27893	68813.9558458	346705.233547
2013-12-11	9	NA	10775	10775	9037.64444444	6812.20333333	42314	26118	65798.2589447	353052.763863
2013-12-11	10	NA	10859	10858	8570.63777778	6355.02666667	38960	23713	60573.2628216	328993.486085
2013-12-11	11	NA	10757	10757	8397.57055556	6387.77527778	38763	23407	59575.0983639	328333.452885
2013-12-11	12	NA	10783	10783	8488.89222222	6737.31277778	38946	23571	60492.3219394	340210.477529
2013-12-11	13	NA	10958	10956	8322.885	6494.55444444	37417	22311	60867.597918	332366.889845
2013-12-11	14	NA	10910	10909	8685.68583333	6880.07944444	38891	23202	67930.8633741	354724.69996
2013-12-11	15	NA	10568	10566	8045.435	6648.11	36286	21101	65993.3266553	339588.923173
2013-12-11	16	NA	9799	9799	5815.57305556	4949.33416667	26832	15722	50705.9890432	267901.566566
2013-12-11	17	NA	10128	10128	6862.81916667	5896.46722222	35036	20702	54429.6851396	308623.395907
2013-12-11	18	NA	11069	11069	9255.53777778	7814.75	43632	25626	66196.653747	396162.009696
2013-12-11	19	NA	11480	11480	9685.82416667	7790.69583333	47327	27776	71548.6079148	416264.186995
2013-12-11	20	NA	11457	11457	9386.485	7107.42638889	47605	28328	79086.136783	406302.245217
2013-12-11	21	NA	11346	11346	9092.44055556	6639.23861111	51542	29987	91625.8823389	422121.30389
2013-12-11	22	NA	11200	11200	8861.50916667	6464.75138889	49924	29026	94814.7864932	424002.10327
2013-12-11	23	NA	10787	10787	8059.57527778	5664.54	44739	26105	89946.6979867	389580.834224
2013-12-12	0	NA	9709	9706	6111.56805556	3866.11194444	32078	19024	69474.6480025	288780.25134
2013-12-12	1	NA	7000	6998	3479.89166667	2167.11916667	18689	11224	39774.980419	164589.900817
2013-12-12	2	NA	4468	4467	2030.53916667	1248.67666667	11366	6729	23851.7438722	97982.4161647
2013-12-12	3	NA	2894	2892	1222.92888889	755.1925	6871	4156	14993.2775201	60224.7133306
2013-12-12	4	NA	2538	2537	1040.33555556	682.965	6219	3702	15449.458898	59647.5561494
2013-12-12	5	NA	3198	3197	1189.56444444	796.46	7485	4773	20467.8149804	77918.9893025
2013-12-12	6	NA	5816	5815	2953.31138889	1884.85666667	19775	12690	36928.6678631	149812.163872
2013-12-12	7	NA	8842	8842	6247.99916667	4261.35583333	38772	24119	59512.0195585	268988.301461
2013-12-12	8	NA	10383	10383	8548.85694444	6554.84916667	45493	27670	69853.5182758	352896.303551
2013-12-12	9	NA	10888	10888	9147.16416667	7075.30444444	42983	26050	65019.5883643	358162.370013
2013-12-12	10	NA	11010	11010	8763.7175	6557.30527778	40248	24221	61073.3593529	335613.992541
2013-12-12	11	NA	10953	10952	8707.44944444	6709.54888889	39978	24166	60907.3716683	340152.045868
2013-12-12	12	NA	11019	11019	8791.63833333	7003.65666667	39969	24169	63985.4660997	355646.700068
2013-12-12	13	NA	11143	11143	8640.44277778	6691.39194444	38099	23049	66474.9371769	350000.984749
2013-12-12	14	NA	11044	11043	8778.17222222	7026.14027778	39443	23513	69145.7250523	361007.005225
2013-12-12	15	NA	10608	10607	8057.63805556	6703.65527778	35623	20710	64156.1029649	336560.936399
2013-12-12	16	NA	9845	9843	5964.76166667	5129.88138889	26314	15196	50965.2889522	269756.564298
2013-12-12	17	NA	10020	10019	6788.90027778	5903.84833333	34778	20207	55727.7202629	308948.208096
2013-12-12	18	NA	11010	11010	9131.32222222	7750.28555556	47153	27300	71368.989608	408568.453558
2013-12-12	19	NA	11616	11615	9859.20833333	7974.16361111	53984	31402	83113.7244635	451247.437592
2013-12-12	20	NA	11726	11726	9783.21388889	7457.18138889	54432	31819	90113.0571738	444265.359344
2013-12-12	21	NA	11626	11625	9620.55361111	7335.82972222	53350	30772	93463.5461252	447291.626118
2013-12-12	22	NA	11450	11449	9478.45805556	7281.11583333	51802	29783	100531.691844	457762.385777
2013-12-12	23	NA	11131	11131	8774.13472222	6470.74277778	49871	28985	100027.408335	437437.224642
2013-12-13	0	NA	10639	10638	7913.32777778	5393.94972222	43249	25319	90982.3389645	385920.609493
2013-12-13	1	NA	9182	9182	5614.42416667	3582.65972222	29618	17258	62243.2979291	262411.740031
2013-12-13	2	NA	6440	6440	3455.04916667	2122.33222222	19046	11048	39155.3000444	163220.737498
2013-12-13	3	NA	4368	4366	2176.10805556	1324.89416667	12312	7075	25491.3345361	105029.059457
2013-12-13	4	NA	3326	3326	1482.30972222	976.598055556	8510	5014	21615.2052464	84389.9861899
2013-12-13	5	NA	3446	3445	1326.33555556	907.686111111	7928	5057	23597.3714899	88115.3094225
2013-12-13	6	NA	5919	5919	2950.66722222	1879.46944444	18934	12232	37835.8918877	150650.120399
2013-12-13	7	NA	8869	8867	6185.58916667	4103.85638889	37581	23280	59840.6764081	265007.807534
2013-12-13	8	NA	10269	10269	8411.02916667	6228.89583333	45807	27879	71111.029827	347033.295482
2013-12-13	9	NA	10740	10739	8903.10444444	6535.97	44839	27474	68645.1257967	353849.583685
2013-12-13	10	NA	10887	10886	8629.92194444	6237.52833333	41994	25398	64177.9036663	337275.155248
2013-12-13	11	NA	10857	10857	8596.89	6510.67416667	42179	25363	64602.0776106	344391.818863
2013-12-13	12	NA	10200	10199	8069.425	6588.66833333	39834	23915	64072.4811596	344419.220457
2013-12-13	13	NA	10208	10207	7825.52777778	6275.90611111	38993	23140	64302.7561379	335286.593117
2013-12-13	14	NA	10614	10613	8553.3575	6931.45472222	40138	23713	68631.9882483	358967.61092
2013-12-13	15	NA	10356	10356	7868.91694444	6602.81888889	36031	20976	64897.3836669	333867.375368
2013-12-13	16	NA	9773	9773	5826.91361111	4931.72916667	27772	16321	51967.0631863	269645.555803
2013-12-13	17	NA	9997	9997	6795.63833333	5818.31333333	36698	21412	58804.1702295	316301.876887
2013-12-13	18	NA	11080	11079	9255.51361111	7644.065	48720	28474	74807.6276499	413455.528854
2013-12-13	19	NA	11536	11536	9915.43444444	8075.53916667	55735	32057	83972.1829344	453857.983579
2013-12-13	20	NA	11719	11718	9811.15388889	7669.90861111	56510	32173	87059.9211515	438374.063914
2013-12-13	21	NA	11702	11702	9643.98361111	7371.87916667	57205	32214	91938.5434132	443080.886594
2013-12-13	22	NA	11647	11646	9591.26916667	7330.37277778	57793	32340	97238.8288509	453505.884077
2013-12-13	23	NA	11465	11465	9516.33694444	7251.30138889	58411	32320	100376.860952	456322.161235
2013-12-14	0	NA	11224	11223	9185.955	6872.97666667	55991	30979	99991.3955218	443587.602221
2013-12-14	1	NA	10765	10764	8355.32222222	5749.215	50769	28246	93405.5890745	399491.49705
2013-12-14	2	NA	9830	9825	7283.29861111	4746.84333333	43012	24311	80980.1239201	340747.913224
2013-12-14	3	NA	8411	8410	5480.12111111	3302.75416667	30720	17157	58878.6843123	244398.49609
2013-12-14	4	NA	6403	6403	3521.19638889	2302.55666667	19243	10903	45308.8187975	179256.278381
2013-12-14	5	NA	3806	3804	1570.22	1073.36	8610	5071	26093.3968767	96550.7987073
2013-12-14	6	NA	3567	3566	1514.61527778	1016.59972222	8329	5328	25623.3295499	93853.2203958
2013-12-14	7	NA	4799	4799	2120.50083333	1325.44111111	13001	8135	29846.427371	114027.478677
2013-12-14	8	NA	6511	6511	3643.41138889	2155.37583333	23073	13857	39777.5493857	163228.127517
2013-12-14	9	1	7711	7711	5260.13111111	3100.99694444	33618	19763	47087.2669074	209892.283731
2013-12-14	10	0	8751	8751	6596.76861111	4151.93361111	44039	25216	56558.9293293	264011.167927
2013-12-14	11	2	9368	9368	7555.22333333	5052.71694444	50667	28782	64441.6169728	309423.0338
2013-12-14	12	1	9642	9641	7875.53722222	5747.86222222	54225	30377	67208.9314472	333941.598334
2013-12-14	13	2	9932	9932	8143.24027778	6201.33444444	53563	29720	66788.157156	342883.638495
2013-12-14	14	2	9918	9917	8141.27472222	6286.21861111	50683	27994	64851.0699836	333620.660696
2013-12-14	15	3	9464	9463	7397.91916667	5935.80888889	44480	24355	57458.0279005	300650.720615
2013-12-14	16	4	8416	8416	5171.57694444	4358.38361111	29702	16286	43132.7370092	217968.754557
2013-12-14	17	4	8103	8103	5256.17111111	4495.13833333	33685	18533	46301.358388	227705.097639
2013-12-14	18	4	8977	8977	7275.49916667	6059.90777778	42663	23462	57260.8251814	293789.336307
2013-12-14	19	5	9280	9280	7813.99222222	6661.40277778	40733	21979	53912.6812609	297562.384239
2013-12-14	20	10	9136	9136	7638.09055556	6228.6225	39730	21833	53899.6976789	293951.798285
2013-12-14	21	9	8897	8896	7391.51388889	5887.07861111	40112	22011	55575.7229725	290607.11027
2013-12-14	22	7	8786	8785	7314.795	5656.64	45223	24604	64163.8594792	313435.297554
2013-12-14	23	6	8718	8718	7333.21277778	5555.75833333	47993	26249	74404.8418677	338975.527094
2013-12-15	0	13	8565	8565	7105.14805556	5335.44555556	46799	25739	79242.7042793	344548.50669
2013-12-15	1	28	8275	8275	6534.25416667	4662.4	40918	22753	74324.7589538	314034.51942
2013-12-15	2	28	7601	7597	5679.54694444	3822.37083333	34373	18924	63455.6423429	264674.319468
2013-12-15	3	13	6578	6577	4288.90027778	2679.37916667	24031	13395	46541.7943294	191385.802446
2013-12-15	4	1	4959	4954	2718.4	1784.24138889	15335	8563	34052.9227363	136129.868313
2013-12-15	5	2	2911	2910	1327.87166667	902.228888889	6924	4123	20844.2476893	77510.0250188
2013-12-15	6	NA	2846	2844	1278.50861111	882.651666667	7014	4436	22020.4689083	81143.350406
2013-12-15	7	NA	3654	3653	1625.09194444	1044.70944444	9604	5949	25864.3778805	95593.6227804
2013-12-15	8	NA	4758	4758	2432.46861111	1457.06583333	15261	9264	31788.2631814	124636.563909
2013-12-15	9	NA	6184	6183	3760.55388889	2211.56833333	25202	14897	41843.4171645	172839.127583
